"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z"
719400712290487,"10.5.252",2021,"232H","232",40,"500",0,3,0,11.4378319623957,0.107904671309503,0.0299524028078766,4,5,38.546478,-75.607591,0
719400732290487,"10.1.202",2022,"232H","232",40,"500",0,4,0,12.1423226773134,0.338937134552846,0.668740761336975,73,6,38.955339,-75.5404,0
721819618290487,"23.17.1727",2021,"M211A","M211",40,"800",0,2,10,8.00388625118768,0.458273928053506,0.362323121072369,79,5,44.69262,-71.00278,0
721819622290487,"23.5.969",2021,"221A","221",40,"800",0,5,12,9.64725687526725,0.347482941277783,0.12783375861219,67,5,43.77001,-70.58133,0
721819623290487,"23.5.386",2021,"211D","211",40,"800",0,4,12,8.8834559420129,0.530472548753105,0.174740113173344,80,5,43.88424,-70.10715,0
721819625290487,"23.25.507",2021,"M211A","M211",40,"800",0,4,3,9.39661193140771,0.552144209305673,0.36715216417605,90,6,45.43864,-70.19878,0
721819626290487,"23.25.1207",2021,"M211A","M211",40,"800",0,5,2,8.31305449278423,0.220698601676633,0.398364409273529,60,6,45.43478,-70.29388,0
721819627290487,"23.25.1603",2021,"M211A","M211",40,"800",0,7,19,8.09166237555671,0.214680063942399,0.175053181151323,55,6,45.40239,-70.40425,0
721819633290487,"23.17.738",2021,"M211A","M211",40,"800",0,6,4,10.8179655378624,0.679214496125901,0.157718744442697,113,6,44.50591,-70.75322,0
721819635290487,"23.17.1129",2021,"M211A","M211",40,"100",0,4,5,6.23317735990241,0.0818653917765687,0.13091602495665,81,3,44.22489,-70.98483,0
721819636290487,"23.17.315",2021,"221A","221",40,"800",0,5,15,11.4009776627562,1.00839216173213,0.0118038996549864,77,3,44.20286,-70.79794,0
721819647290487,"23.3.1857",2021,"M211A","M211",40,"800",0,4,12,6.73966445181635,0.253066443320737,0.262992667425165,50,6,46.73852,-69.30243,0
721819649290487,"23.25.758",2021,"M211A","M211",40,"800",0,4,2,5.70409209836821,0.0215002721758431,0.0329109914160632,43,4,46.13914,-70.01639,0
721819653290487,"23.19.1637",2021,"211D","211",40,"800",0,5,2,8.20794643107426,0.290728233972883,0.384981584043483,70,4,44.84858,-69.10212,0
721819658290487,"23.19.1387",2021,"211A","211",40,"800",0,3,0,12.2354539488052,0.619487150099236,0.148200962843511,98,5,46.24597,-68.52709,0
721819665290487,"23.3.737",2021,"211B","211",40,"800",0,7,0,7.37833521253098,0.549572532328183,0.108968199976374,55,5,45.9849,-67.92213,0
721819669290487,"23.21.1852",2021,"M211A","M211",40,"800",0,7,15,9.60281208813335,0.564677576149245,0.26277389813884,114,4,45.32502,-69.52836,0
721819670290487,"23.21.878",2021,"M211A","M211",40,"800",0,6,2,8.31314453699821,0.471655219918203,0.243901256493068,63,4,45.37656,-69.66889,0
721819675290487,"23.3.1941",2021,"211A","211",40,"100",0,7,20,12.0872787546374,0.233416947226534,0.0568113731187222,75,4,46.87097,-68.56659,0
721819678290487,"23.25.1762",2021,"211D","211",40,"800",0,4,2,7.77607870330541,0.512027133123793,0.0937351852673932,58,6,44.84473,-69.70488,0
721819684290487,"23.29.1879",2021,"211B","211",40,"800",0,7,3,7.59515823215215,0.530793166075185,0.267133244671765,83,5,45.4202,-67.6433,0
721819692290487,"23.21.272",2021,"M211A","M211",40,"800",0,4,14,7.05053189482893,0.115582531155352,0.28423215191649,70,3,46.2545,-69.70783,0
721819693290487,"23.21.255",2021,"M211A","M211",40,"800",0,5,2,7.39633113683496,0.0732655211112314,0.320460824743209,50,4,46.00776,-69.72445,0
721819694290487,"23.21.508",2021,"M211A","M211",40,"800",0,5,0,6.86186841139045,0.165464876248921,0.517900178985872,70,4,46.07753,-69.66465,0
721819700290487,"23.11.319",2021,"211D","211",40,"100",0,4,8,12.7187197993089,0.735793387514527,0.124286142266666,75,5,44.41027,-70.01851,0
721819701290487,"23.11.811",2021,"211D","211",40,"800",0,4,9,9.27480458015154,0.373367284249295,0.247505034233106,76,5,44.32523,-69.93921,0
721819702290487,"23.11.2",2021,"211D","211",40,"800",0,5,0,6.55776199813949,0.263328751872493,0.797787086851135,35,5,44.37232,-70.12394,0
721819703290487,"23.17.5",2021,"M211A","M211",40,"800",0,3,8,9.06455343810483,0.487321815180067,0.150639059905295,65,5,44.35106,-70.29816,0
721819704290487,"23.1.1849",2020,"211D","211",40,"800",0,5,75,7.91811541492911,0.376635775927743,0.405380964835425,65,6,44.18814,-70.22256,0
721819708290487,"23.1.1755",2021,"221A","221",40,"100",0,4,6,8.14621124055579,0.666412523665744,0.119675410569127,76,5,44.06327,-70.32928,0
721819711290487,"23.5.777",2020,"221A","221",40,"500",0,2,13,9.71156012183418,0.414199420132379,0.0537191987407519,69,5,43.99274,-70.41488,0
721819712290487,"23.5.1980",2021,"221A","221",40,"100",0,3,25,10.0322661266717,0.593612454707352,0,55,5,43.89967,-70.26691,0
721819715290487,"23.31.1570",2021,"221A","221",40,"500",0,5,9,11.70872955645,0.567442358322408,0.0200056200693572,82,5,43.17316,-70.65182,0
721819719290487,"23.19.440",2021,"211B","211",40,"800",0,6,11,8.0195261705415,0.525231818141757,0.5694849805453,68,6,45.02373,-69.25336,0
721819720290487,"23.25.1953",2021,"211B","211",40,"800",0,5,0,9.40658243484042,0.421867336291166,0.513515559888057,45,6,45.03393,-69.3524,0
721819733290487,"23.5.472",2021,"221A","221",40,"100",0,4,10,9.68354028137191,0.600374360245113,0.0236334120219569,77,4,43.92265,-70.44789,0
721819734290487,"23.5.1725",2020,"221A","221",40,"800",0,4,10,9.68017447042034,0.842427522750496,0.0684889003566164,63,5,43.87089,-70.44135,0
721819741290487,"23.31.653",2021,"221A","221",40,"800",0,4,12,9.66968082579396,0.322588546893043,0.0756007515943936,75,5,43.61287,-70.60871,0
721819742290487,"23.31.535",2021,"221A","221",40,"500",0,3,7,9.93069225425139,0.660043875131831,0.335252051046543,81,5,43.57787,-70.73885,0
721819747290487,"23.21.961",2021,"M211A","M211",40,"800",0,6,7,8.77439456600853,0.220582698450439,0.35847804582343,89,6,45.52951,-69.16526,0
721819749290487,"23.21.1997",2021,"M211A","M211",40,"800",0,5,16,10.1597748814147,0.588955893085049,0.141377441138797,101,4,45.46619,-69.18815,0
721819753290487,"23.21.682",2021,"211B","211",40,"800",0,4,1,10.3457501156052,0.161888912935165,0.0890849813384927,62,6,45.33283,-69.30614,0
721819756290487,"23.21.496",2021,"211B","211",40,"800",0,5,40,11.2667830368744,0.60003485467308,0.139238668630534,102,6,45.26203,-69.36687,0
721819758290487,"23.21.1609",2021,"211B","211",40,"800",0,7,6,9.97467247126897,0.332638294407724,0.206818378773227,109,5,45.21249,-69.42249,0
721819759290487,"23.21.14",2021,"M211A","M211",40,"800",0,5,12,9.53837279390754,0.64047153376764,0.238091959786024,95,6,45.22097,-69.58483,0
721819760290487,"23.3.888",2021,"211A","211",40,"800",0,3,2,5.74491079130042,0.0947652036784531,0.301251054220035,36,5,46.23137,-67.92595,0
721819763290487,"23.3.894",2021,"211A","211",40,"800",0,5,10,9.63253640407123,0.551582808560144,0.142090825099776,110,3,46.02926,-68.11126,0
721819769290487,"23.27.2028",2020,"211D","211",40,"800",0,4,2,11.8709244018251,0.604195679109061,0.165536542361309,97,5,44.30545,-69.17782,0
721819770290487,"23.27.753",2021,"211D","211",40,"800",0,6,7,11.5905306177069,0.523660961639099,0.0574024834656109,109,6,44.37289,-69.10449,0
721819772290487,"23.13.1745",2021,"211D","211",40,"800",0,3,2,8.64103581753947,0.513631111461051,0.177868535667906,73,5,44.24299,-69.24219,0
721819773290487,"23.13.526",2021,"211D","211",40,"800",0,4,14,11.3549251131095,0.733895335415935,0.0193487216464566,136,5,44.20696,-69.23231,0
721819780290487,"23.29.1702",2021,"211C","211",40,"100",0,5,2,12.3442462980397,0.457377828403503,0.0529091871950123,71,5,44.90817,-67.87588,0
721819787290487,"23.3.1787",2021,"211A","211",40,"800",0,2,2,9.13921837467516,0.412375813722873,0.0198133901222382,88,4,46.48781,-68.10027,0
721819789290487,"23.3.646",2021,"211A","211",40,"800",0,3,0,7.59155232259297,0.287291551494757,0.0815272307369919,45,4,46.24489,-68.10447,0
721819793290487,"23.3.603",2021,"211A","211",40,"800",0,2,6,7.9721316923976,0.446782970954169,0.191068069941341,61,4,46.34889,-68.21983,0
721819798290487,"23.3.879",2021,"211B","211",40,"800",0,5,9,8.47517944746108,0.576176713492725,0.485475193949286,80,4,45.67605,-67.83971,0
721819799290487,"23.29.1090",2021,"211B","211",40,"800",0,2,8,8.81801768525307,0.484900686369936,0.0385236413435625,86,5,45.61058,-67.87988,0
721819801290487,"23.29.701",2021,"211B","211",40,"800",0,5,8,9.54099342603041,0.295511863089311,0.117316795709206,69,6,45.58954,-67.9935,0
721819804290487,"23.19.1350",2021,"211B","211",40,"800",0,4,7,7.81493172681226,0.421516496359744,0.32201715532145,70,5,45.40609,-68.04512,0
721819811290487,"23.9.334",2021,"211D","211",40,"800",0,5,0,9.94912700718652,0.591664289333516,0.0943254035807728,90,4,44.52146,-68.58225,0
721819812290487,"23.9.1569",2021,"211D","211",40,"100",0,5,5,14.9316107637455,0.225315131314442,0.0853855646420474,51,5,44.47333,-68.52466,0
721819813290487,"23.9.1201",2021,"211D","211",40,"800",0,5,3,5.96837821032971,0.345574934054656,1.09570125620416,40,4,44.47146,-68.66479,0
721819817290487,"23.27.1862",2021,"211D","211",40,"800",0,5,10,8.50546229718814,0.585388582316113,0.132128211468205,107,4,44.53538,-69.17913,0
721819818290487,"23.27.1919",2021,"211D","211",40,"800",0,6,24,11.1410169223692,0.642312321171321,0,111,5,44.5721,-69.35717,0
721819821290487,"23.11.1985",2021,"211D","211",40,"100",0,5,13,9.01400145452741,0.232663596335213,0.23377038552524,25,5,44.34472,-69.50708,0
721819826290487,"23.23.1825",2021,"211D","211",40,"500",0,5,14,7.87559521560117,0.615639353369974,0.149181163935121,60,6,43.7657,-69.81068,0
721819830290487,"23.19.1939",2021,"211B","211",40,"800",0,5,7,8.7354202856856,0.463229680178326,0.0860833619345495,56,4,45.4026,-68.42331,0
721819833290487,"23.19.277",2021,"211B","211",40,"100",1,6,5,9.14474513785724,0.507695597660846,0.196776173988677,88,5,45.30739,-68.52858,0
721819834290487,"23.19.1326",2021,"211D","211",40,"800",0,6,0,6.99288458238864,0.195029741587476,0.280102311937248,38,4,45.2445,-68.5942,0
721819836290487,"23.29.1951",2021,"211B","211",40,"100",0,2,8,9.83713426391629,0.553823112583008,0.220736250789178,105,5,45.31953,-67.76109,0
721819837290487,"23.29.1476",2021,"211B","211",40,"800",0,5,14,8.63214277505237,0.552865616737344,0.213480320154369,101,5,45.56105,-67.54799,0
721819839290487,"23.29.1012",2021,"211B","211",40,"800",0,6,2,9.10346872665265,0.436649029677205,0.460231451085,68,4,45.58685,-67.66938,0
721819842290487,"23.3.1563",2021,"M211A","M211",40,"800",0,5,6,8.82915132068073,0.339951159747368,0.0488156199573038,45,3,47.06968,-69.42737,0
721819846290487,"23.3.949",2021,"M211A","M211",40,"800",0,5,1,10.1385023928207,0.221455950479536,0.240772880332496,57,4,46.94489,-69.73681,0
721819853290487,"23.25.1346",2021,"M211A","M211",40,"800",0,5,2,9.72827113413577,0.506409882598223,0.0986241890209296,86,5,46.47633,-69.96576,0
721819860290487,"23.29.1327",2021,"211B","211",40,"800",0,5,10,8.42658491521526,0.179282287034687,0.169254879820471,45,5,45.37317,-67.75631,0
721819863290487,"23.29.1366",2021,"211B","211",40,"800",0,4,15,9.84807169597339,0.556625941866584,0.0958760697019071,89,6,45.23999,-68.00135,0
721819866290487,"23.29.43",2021,"211C","211",40,"100",1,4,6,8.52845824284788,0.552640456447119,0.197770155746821,41,4,44.94077,-68.06066,0
721819867290487,"23.9.1462",2021,"211C","211",40,"800",0,5,5,8.72533887373656,0.189645812785954,0.0292910931496503,66,3,44.86279,-68.12886,0
721819880290487,"23.3.1171",2021,"M211A","M211",40,"800",0,5,10,7.53475281611812,0.181153999899353,0.315229468091635,40,5,46.96615,-69.30667,0
721819881290487,"23.3.1616",2021,"M211A","M211",40,"800",0,6,4,10.0089696614692,0.325908153493254,0.17477370921497,72,4,46.82768,-69.34194,0
721819883290487,"23.3.947",2021,"M211A","M211",40,"800",0,4,3,9.20756378035095,0.371661176761235,0.0672395512449675,69,5,46.82439,-69.43764,0
721819891290487,"23.3.883",2021,"M211A","M211",40,"800",0,2,31,9.75369393894157,0.39437741264241,0.0686145713636592,65,4,47.05932,-68.82457,0
721819896290487,"23.17.1532",2021,"M211A","M211",40,"100",0,4,7,12.1017013874326,0.601770812510162,0.142985483957266,80,5,44.25212,-70.74229,0
721819900290487,"23.17.350",2021,"221A","221",40,"800",0,6,14,9.7625400127221,0.512092853898415,0.140067909537869,72,5,43.98881,-70.97631,0
721819901290487,"23.17.1341",2021,"M211A","M211",40,"800",0,5,10,8.67349672592003,0.617939685173773,0.0711483853396324,78,6,44.52604,-70.92836,0
721819906290487,"23.7.1598",2020,"M211A","M211",40,"800",0,4,12,8.19592668864932,0.366213486981757,0.548009705995768,36,5,44.85334,-70.47712,0
721819909290487,"23.17.716",2021,"M211A","M211",40,"800",0,5,28,9.47949732661059,0.363006725214037,0.20070998546342,74,6,44.72045,-70.59116,0
721819914290487,"23.17.731",2021,"M211A","M211",40,"800",0,5,10,10.39850263946,0.611523506376941,0.0338726019138182,86,5,44.51263,-70.52344,0
721819915290487,"23.17.38",2021,"M211A","M211",40,"800",0,2,15,10.8063522985326,0.721438898675737,0.0921235803570888,99,5,44.34385,-70.69479,0
721819918290487,"23.21.1339",2021,"M211A","M211",40,"800",0,2,17,7.11936326740905,0.138916072437789,0.496906624314698,50,4,46.54713,-69.06057,0
721819919290487,"23.21.12505",2021,"M211A","M211",40,"800",0,1,6,10.8414780845982,0.367356325170612,0.17034728750574,65,5,46.463304,-69.130526,0
721819921290487,"23.21.635",2021,"M211A","M211",40,"800",0,3,3,7.79834795127986,0.29788775819683,0.390983899214404,49,4,46.23376,-69.12078,0
721819922290487,"23.21.1357",2021,"M211A","M211",40,"800",0,3,0,8.00173967571039,0.476153611734149,0.20703261901461,46,3,46.32962,-69.26521,0
721819928290487,"23.21.309",2021,"M211A","M211",40,"800",0,2,4,8.23606349753836,0.717286045587801,0.4420083491318,44,5,46.0349,-69.30639,0
721819930290487,"23.7.1008",2021,"M211A","M211",40,"800",0,3,3,8.59798910598674,0.342247397809652,0.127535600570429,47,6,45.284,-70.68817,0
721819934290487,"23.7.461",2021,"M211A","M211",40,"800",0,5,17,9.72518538482587,0.222108164554493,0.0522480002150634,70,5,45.0446,-70.73691,0
721819935290487,"23.17.852",2021,"M211A","M211",40,"800",0,4,13,8.36610223859753,0.166796366660719,0,70,5,45.12736,-70.84171,0
721819937290487,"23.17.1672",2021,"M211A","M211",40,"800",0,3,10,12.9922092039807,0.116485333856361,0.0508331219074075,58,5,44.99668,-70.95385,0
721819942290487,"23.25.1850",2021,"M211A","M211",40,"800",0,6,11,7.73418690353573,0.207950825614558,0.660423711690201,30,4,45.42565,-70.00095,0
721819943290487,"23.25.397",2021,"M211A","M211",40,"800",0,5,25,6.77904860581483,0.183685721607638,0.0995822585106992,65,6,45.28884,-70.14845,0
721819946290487,"23.25.867",2021,"M211A","M211",40,"800",0,5,3,10.9512556357707,0.181594948952266,0.168674673332286,23,5,45.35556,-70.06657,0
721819949290487,"23.25.1406",2021,"M211A","M211",40,"800",0,5,11,9.06394905180921,0.46824435613692,0.411057560532448,70,6,45.05516,-70.13309,0
721819950290487,"23.7.851",2021,"M211A","M211",40,"800",0,5,17,9.58759615336399,0.17793742244735,0.105303924062217,60,6,44.98186,-70.18271,0
721819954290487,"23.25.1687",2021,"M211A","M211",40,"800",0,8,12,9.40802516471975,0.530501894318222,0.241306353228729,103,5,45.7444,-70.14431,0
721819956290487,"23.25.1699",2021,"M211A","M211",40,"800",0,3,8,8.44818431272769,0.166812508545826,0.496431927390086,79,5,45.59917,-70.10334,0
721819962290487,"23.21.1135",2021,"M211A","M211",40,"800",0,2,8,6.56205950902611,0.132826887275606,0.410361615306286,33,5,45.88886,-69.42873,0
721819967290487,"23.21.1080",2021,"M211A","M211",40,"800",0,5,6,8.05137669387457,0.376174088971824,0.245754184309452,38,4,45.72532,-69.60327,0
721819974290487,"23.25.2012",2021,"M211A","M211",40,"800",0,2,2,6.38638098370004,0.247413654534535,0.486260417331058,40,5,45.54392,-69.95032,0
721819981290487,"23.25.1579",2021,"M211A","M211",40,"800",0,2,2,6.34163729933868,0.0940812956595969,0.217879826752763,30,3,46.19533,-70.15048,0
721819982290487,"23.25.1963",2021,"M211A","M211",40,"800",0,2,10,15.3585558596907,0.820358960137202,0.00853534778432601,91,5,46.13869,-70.20454,0
721819983290487,"23.17.1875",2021,"M211A","M211",40,"800",0,5,13,10.3531725484598,0.228691176833143,0.205455375055497,30,5,45.23212,-70.95943,0
721819985290487,"23.17.534",2021,"M211A","M211",40,"800",0,4,10,7.5611420807453,0.246168203378357,0.0487929848194911,80,6,44.25132,-70.58121,0
721819988290487,"23.17.1958",2021,"221A","221",40,"800",0,5,15,8.82873150571474,0.256945240246405,0.10187301935764,60,6,44.17181,-70.60624,0
721819996290487,"23.21.105",2021,"211B","211",40,"800",0,2,7,9.21159983002797,0.224253269819591,0.469431594553508,96,6,45.04142,-69.51703,0
721819997290487,"23.25.1472",2021,"211B","211",40,"800",0,4,9,8.86594608600797,0.553263560412142,0.280646554734638,98,5,44.96834,-69.42089,0
721819998290487,"23.25.585",2021,"211D","211",40,"800",0,3,3,7.12238256016435,0.46761590960759,0.469239611534786,66,3,44.89677,-69.47199,0
721820001290487,"23.25.1265",2021,"211B","211",40,"800",0,4,7,8.82941979102556,0.659825770554886,0.038992236904938,75,6,44.99632,-69.74142,0
721820003290487,"23.25.610",2021,"211D","211",40,"800",0,4,0,8.95848061894426,0.231197982123637,0.108970573913579,55,4,44.68684,-69.65809,0
721820006290487,"23.25.1197",2021,"211D","211",40,"800",0,5,7,7.31802420472012,0.270960542222755,0.0493277454971245,50,5,44.79371,-69.95741,0
721820009290487,"23.11.58",2021,"211D","211",40,"800",0,5,45,8.01256366405836,0.240609693251006,0.524726224799971,60,6,44.562,-69.94385,0
721820018290487,"23.3.1810",2021,"211A","211",40,"800",0,5,2,7.69460653295344,0.333038212815401,0.114497863992675,75,5,46.46026,-68.34563,0
721820029290487,"23.29.846",2020,"211C","211",40,"800",0,4,12,10.2825952320357,0.465010921599477,0.439634723545824,79,5,44.76662,-68.0099,0
721820035290487,"23.9.1720",2021,"211C","211",40,"500",0,5,19,9.11956526311618,0.268816708567947,0.170025790702319,81,5,44.73046,-68.17328,0
721820037290487,"23.9.1218",2021,"211C","211",40,"800",0,2,5,8.91542982075956,0.60430555924548,0.371951910947935,70,4,44.48317,-68.27537,0
721820049290487,"23.21.2003",2021,"M211A","M211",40,"800",0,5,11,9.50655122160672,0.53259302066515,0.292211593141127,65,4,46.48987,-69.68618,0
721820050290487,"23.21.64",2021,"M211A","M211",40,"800",0,5,0,6.73912704534744,0.183310265287892,0.265874343252763,62,3,46.39473,-69.63844,0
721820051290487,"23.21.824",2021,"M211A","M211",40,"800",0,6,4,9.68899719613266,0.0531213651591383,0.0760304789549234,66,6,46.31165,-69.67351,0
721820052290487,"23.25.1739",2021,"M211A","M211",40,"800",0,6,11,8.49569870885992,0.384612026395086,0.441569091135201,32,4,46.41958,-69.79871,0
721820066290487,"23.25.522",2021,"M211A","M211",40,"800",0,5,6,9.26714627056248,0.117956397385847,0.70769159072876,32,6,45.32199,-69.7343,0
721820069290487,"23.25.1709",2021,"M211A","M211",40,"100",1,5,2,8.13788670356131,0.266407876554429,0.0536579006633962,36,5,45.15888,-69.80278,0
721820070290487,"23.25.1826",2021,"211D","211",40,"100",0,6,0,11.0428576864122,0.279506638010254,0.0689414795974048,85,4,44.72269,-69.99629,0
721820077290487,"23.19.975",2021,"211B","211",40,"800",0,5,7,7.1162527099295,0.411504296549709,0.0746376625523825,59,6,45.73329,-68.77656,0
721820080290487,"23.21.1075",2021,"M211A","M211",40,"800",0,6,11,13.5882118028827,0.521477607213449,0.177035829179265,124,6,45.85006,-69.07096,0
721820083290487,"23.19.1683",2021,"211B","211",40,"800",0,6,19,10.7614473933575,0.350736600310157,0.336253360578581,65,6,45.58137,-68.87959,0
721820084290487,"23.21.201",2021,"211B","211",40,"800",0,3,9,6.56749080576981,0.315437956370564,0.399940887274464,50,5,45.49964,-68.9449,0
721820087290487,"23.11.1124",2020,"211D","211",40,"800",0,5,4,11.8609864682496,0.436480965634403,0.261333463486232,78,5,44.28616,-69.59578,0
721820090290487,"23.11.1323",2021,"211D","211",40,"800",0,5,3,12.2374834014188,0.243570168052248,0.245195147812925,15,4,44.39718,-69.88834,0
721820091290487,"23.11.1449",2020,"211D","211",40,"500",0,6,10,9.35253976201117,0.215698693348114,0,83,5,44.16898,-69.88226,0
721820094290487,"23.23.372",2021,"211D","211",40,"800",0,5,5,9.15801106500023,0.546654008895551,0.0546847622303283,68,6,44.09955,-69.93085,0
721820098290487,"23.3.1083",2021,"211A","211",40,"800",0,5,1,8.90615089752716,0.290922759605188,0.0741968548594732,71,5,46.05182,-68.26805,0
721820100290487,"23.3.197",2021,"211B","211",40,"800",0,1,5,7.36814967475754,0.27762752852458,0.352541732668156,56,5,45.91116,-68.15683,0
721820104290487,"23.19.351",2021,"211B","211",40,"800",0,5,13,6.775,0.12293193388176,0.150518148800778,27,4,45.8313,-68.4831,0
721820107290487,"23.19.615",2021,"M211A","M211",40,"800",0,5,10,9.55095496485774,0.490196920620233,0.18276981711141,104,6,45.87169,-68.64487,0
721820108290487,"23.19.1217",2021,"211B","211",40,"100",0,3,42,11.4380942468577,0.457311406447965,0.177407168331697,132,6,45.7078,-68.59694,0
721820110290487,"23.7.783",2021,"M211A","M211",40,"800",0,5,12,7.53997679041521,0.198879730399382,0.162894390944879,70,4,45.1731,-70.58846,0
721820114290487,"23.7.1311",2021,"M211A","M211",40,"800",0,4,45,9.54116586973763,0.550545433254686,0.0851704690295049,107,6,44.80586,-70.71824,0
721820116290487,"23.17.1724",2021,"M211A","M211",40,"100",0,5,8,10.208315526195,0.508720636576215,0.172201076957744,85,6,44.7774,-71.00919,0
721820119290487,"23.3.1166",2021,"M211A","M211",40,"800",0,5,5,7.2007440091781,0.151737638020103,0.0509323223232097,45,4,46.63192,-69.19036,0
721820120290487,"23.3.1118",2020,"M211A","M211",40,"800",0,3,5,12.1736053273739,0.156208617499272,0.189890773822298,64,5,46.71258,-69.12168,0
721820121290487,"23.3.647",2021,"M211A","M211",40,"800",0,4,5,7.28302821633968,0.439935174804886,0.579538583705118,40,5,46.74254,-69.14043,0
721820124290487,"23.21.1876",2021,"M211A","M211",40,"800",0,4,3,7.50739635293089,0.51440932419975,0.542209794003456,50,5,46.4313,-69.37088,0
721820125290487,"23.21.305",2021,"M211A","M211",40,"800",0,7,7,9.6838727430893,0.361743173132593,0.300183117914568,109,4,46.42848,-69.55416,0
721820127290487,"23.3.1529",2021,"211A","211",40,"800",0,5,13,7.90569415042095,0.220353503390296,0.129354667812921,40,4,46.95484,-68.45635,0
721820132290487,"23.7.1299",2021,"M211A","M211",40,"800",0,6,0,9.55359879835866,0.394217711339555,0.193522139395386,85,4,44.76073,-70.24205,0
721820135290487,"23.7.1942",2021,"M211A","M211",40,"800",0,5,9,6.37872885598548,0.106211205150733,0.315975194939695,27,6,44.59924,-70.32315,0
721820138290487,"23.17.676",2021,"M211A","M211",40,"800",0,3,5,8.37660432394894,0.580149744497565,0.206503089882668,64,5,44.30214,-70.57834,0
721820140290487,"23.3.1674",2021,"211A","211",40,"100",0,2,5,9.86017631298127,0.17977537558978,0.0217095212288155,48,4,46.41988,-68.60587,0
721820152290487,"23.3.1502",2021,"211A","211",40,"800",0,4,7,7.87459749538259,0.12230912954688,0.143878945841228,35,4,47.08622,-67.95879,0
721820168290487,"23.19.1791",2021,"211B","211",40,"100",0,6,3,9.52455107449856,0.555144408420973,0.200408770783992,118,6,45.21484,-68.39518,0
721820174290487,"23.3.12503",2021,"211A","211",40,"800",0,5,4,5,0.00672169123453208,0.0769958341747083,20,4,46.977312,-68.506853,0
721820175290487,"23.3.331",2021,"211A","211",40,"800",0,3,20,8.3395357870122,0.599581158539481,0.262696641827117,101,6,46.93088,-68.51298,0
721820176290487,"23.3.1096",2021,"M211A","M211",40,"800",0,5,23,9.6443968315236,0.650495611720188,0.315345604853029,101,4,46.95474,-68.69584,0
721820177290487,"23.3.1965",2020,"211A","211",40,"800",0,3,9,10.626348653902,0.264185129660903,0.428881572344496,35,4,46.80083,-68.64012,0
721820178290487,"23.3.349",2021,"M211A","M211",40,"800",0,2,20,6.38445693247128,0.228980695075873,0.428273032262908,30,4,46.88933,-68.75076,0
721820180290487,"23.3.1393",2021,"M211A","M211",40,"800",0,5,10,6.27289652148278,0.1167932445907,0.748427476253978,30,4,46.72719,-68.71281,0
721820182290487,"23.3.118",2021,"M211A","M211",40,"800",0,3,4,9.1359181257277,0.348007504397836,0.0737746941320398,75,4,46.75465,-68.90679,0
721820184290487,"23.3.842",2021,"M211A","M211",40,"800",0,3,10,11.7343768475365,0.461660082155729,0.016874167705081,60,4,46.68524,-68.94814,0
721820192290487,"23.21.474",2021,"M211A","M211",40,"800",0,4,6,8.8002382665691,0.420465267953407,0.229831258562315,76,4,45.58757,-69.31263,0
721820194290487,"23.21.1147",2021,"M211A","M211",40,"800",0,7,0,9.53651414515893,0.715718094721979,0.0670795633949905,66,4,45.59187,-69.47979,0
721820200290487,"23.3.1169",2020,"211A","211",40,"800",0,4,10,9.10628598521068,0.600402533408841,0.138498185335192,86,5,46.9915,-68.21203,0
721820211290487,"23.19.1267",2020,"211B","211",40,"800",0,4,1,6.82029058298572,0.380090021278828,0.167403838441329,56,5,45.46861,-68.59658,0
721820215290487,"23.25.1232",2021,"M211A","M211",40,"800",0,6,17,9.5938302542503,0.326500726667636,0.300561922841036,131,3,46.06771,-70.26538,0
721820219290487,"23.3.1239",2021,"211A","211",40,"800",0,4,8,6.67445378539198,0.34214170736525,0.250167549686363,36,4,46.8369,-68.42226,0
721820222290487,"23.3.1067",2021,"211A","211",40,"800",0,4,3,8.7688311649843,0.322357333794419,0.0298948752261893,70,5,46.71937,-68.49773,0
721820227290487,"23.19.385",2021,"211D","211",40,"800",0,5,0,7.31992144766595,0.453863014150814,0.327432219668847,70,5,44.99574,-68.99659,0
721820232290487,"23.27.504",2021,"211D","211",40,"800",0,6,12,6.98672210083425,0.259852860280431,0.815550139862611,40,4,44.62289,-69.11395,0
721820233290487,"23.19.1586",2021,"211B","211",40,"800",0,6,0,8.32047492816985,0.397236965002676,0.809421086986516,40,6,45.4889,-68.77115,0
721820237290487,"23.21.98",2021,"211B","211",40,"800",0,4,5,9.59157316930174,0.47234409810842,0.189620116886567,70,6,45.29501,-68.96633,0
721820239290487,"23.19.69",2021,"211B","211",40,"800",0,2,0,7.04370112158346,0.458262546329156,0.338910358585684,79,4,45.05913,-68.95072,0
721820240290487,"23.21.455",2021,"211B","211",40,"800",0,5,9,9.19079807365874,0.716062933872575,0.183070929171384,95,4,45.14284,-69.08504,0
721820244290487,"23.9.2007",2021,"211D","211",40,"100",0,5,0,8.7816005338724,0.673110682954833,0.54249468700803,55,5,44.91316,-68.47702,0
721820247290487,"23.25.1548",2021,"M211A","M211",40,"800",0,2,12,6.65818508089318,0.144768210895548,0.243804972634099,55,5,45.91246,-70.20887,0
